system:index,.geo,Latitude,Longitude,Predicted_LST
9059,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62566948897816,13.174242799254843]}",13.174243,77.625669,35.166706
9060,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63555095710348,13.174242799254843]}",13.174243,77.635551,32.30324
9061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73885721477721,13.174242799254843]}",13.174243,77.738857,36.326664
9062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74424710648194,13.174242799254843]}",13.174243,77.744247,37.628304
9063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76311172744845,13.174242799254843]}",13.174243,77.763112,37.114258
9064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76939993443727,13.174242799254843]}",13.174243,77.7694,37.26132
9065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77389151085788,13.174242799254843]}",13.174243,77.773892,34.865406
9066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.774789826142,13.174242799254843]}",13.174243,77.77479,34.418106
9067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7837729789832,13.174242799254843]}",13.174243,77.783773,32.908604
9068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.44420980158601,13.175141114538963]}",13.175141,77.44421,37.320545
9069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.466667683689,13.175141114538963]}",13.175141,77.466668,37.224968
9070,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49990534920143,13.175141114538963]}",13.175141,77.499905,30.802628
9071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51427839374733,13.175141114538963]}",13.175141,77.514278,37.10126
9072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5178716548838,13.175141114538963]}",13.175141,77.517872,36.526848
9073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57356720249922,13.175141114538963]}",13.175141,77.573567,35.160885
9074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61578802085285,13.175141114538963]}",13.175141,77.615788,36.97157
9075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61758465142108,13.175141114538963]}",13.175141,77.617585,35.592094
9076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61938128198932,13.175141114538963]}",13.175141,77.619381,36.390522
9077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66070378505881,13.175141114538963]}",13.175141,77.660704,34.24457
9078,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71819596324247,13.175141114538963]}",13.175141,77.718196,31.092463
9079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71909427852658,13.175141114538963]}",13.175141,77.719094,29.028763
9080,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7199925938107,13.175141114538963]}",13.175141,77.719993,28.170343
9081,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75323025932313,13.175141114538963]}",13.175141,77.75323,37.771774
9082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75862015102784,13.175141114538963]}",13.175141,77.75862,35.968266
9083,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76760330386904,13.175141114538963]}",13.175141,77.767603,35.852764
9084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78556960955143,13.175141114538963]}",13.175141,77.78557,32.47168
9085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7981460235291,13.175141114538963]}",13.175141,77.798146,35.117847
9086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40648055965299,13.176039429823081]}",13.176039,77.406481,36.823383
9087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45948116141604,13.176039429823081]}",13.176039,77.459481,36.726326
9088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46756599897311,13.176039429823081]}",13.176039,77.467566,34.98419
9089,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47475252124607,13.176039429823081]}",13.176039,77.474753,37.178684
9090,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48283735880315,13.176039429823081]}",13.176039,77.482837,30.719402
9091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52954975357737,13.176039429823081]}",13.176039,77.52955,36.56868
9092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5313463841456,13.176039429823081]}",13.176039,77.531346,36.114925
9093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56638068022626,13.176039429823081]}",13.176039,77.566381,34.543015
9094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59961834573869,13.176039429823081]}",13.176039,77.599618,35.66188
9095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61578802085285,13.176039429823081]}",13.176039,77.615788,31.935617
9096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62117791255756,13.176039429823081]}",13.176039,77.621178,36.98877
9097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63914421823995,13.176039429823081]}",13.176039,77.639144,28.709763
9098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64633074051291,13.176039429823081]}",13.176039,77.646331,33.281555
9099,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64812737108115,13.176039429823081]}",13.176039,77.648127,32.912865
9100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66878862261589,13.176039429823081]}",13.176039,77.668789,33.807858
9101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70022965756007,13.176039429823081]}",13.176039,77.70023,34.398853
9102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7379588994931,13.176039429823081]}",13.176039,77.737959,36.41099
9103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76939993443727,13.176039429823081]}",13.176039,77.7694,35.120445
9104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77389151085788,13.176039429823081]}",13.176039,77.773892,35.506195
9105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78107803313083,13.176039429823081]}",13.176039,77.781078,36.63019
9106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78287466369908,13.176039429823081]}",13.176039,77.782875,36.541077
9107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43163338760834,13.176937745107201]}",13.176938,77.431633,36.657673
9108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4433114863019,13.176937745107201]}",13.176938,77.443311,37.29083
9109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47385420596196,13.176937745107201]}",13.176938,77.473854,37.798485
9110,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48104072823492,13.176937745107201]}",13.176938,77.481041,33.953457
9111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48193904351903,13.176937745107201]}",13.176938,77.481939,31.118422
9112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54571942869151,13.176937745107201]}",13.176938,77.545719,39.03349
9113,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64543242522879,13.176937745107201]}",13.176938,77.645432,35.451344
9114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67507682960473,13.176937745107201]}",13.176938,77.675077,33.140465
9115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71819596324247,13.176937745107201]}",13.176938,77.718196,33.99419
9116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7424504759137,13.176937745107201]}",13.176938,77.74245,37.04103
9117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75502688989137,13.176937745107201]}",13.176938,77.755027,35.200462
9118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75862015102784,13.176937745107201]}",13.176938,77.75862,35.624317
9119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7801797178467,13.176937745107201]}",13.176938,77.78018,35.812244
9120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40109066794828,13.177836060391321]}",13.177836,77.401091,34.164257
9121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41546371249419,13.177836060391321]}",13.177836,77.415464,39.36864
9122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43163338760834,13.177836060391321]}",13.177836,77.431633,36.79937
9123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47026094482548,13.177836060391321]}",13.177836,77.470261,36.17576
9124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47475252124607,13.177836060391321]}",13.177836,77.474753,37.046524
9125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47924409766668,13.177836060391321]}",13.177836,77.479244,35.415627
9126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49092219636023,13.177836060391321]}",13.177836,77.490922,30.651064
9127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50170197976966,13.177836060391321]}",13.177836,77.501702,30.812216
9128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5313463841456,13.177836060391321]}",13.177836,77.531346,35.05815
9129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53763459113445,13.177836060391321]}",13.177836,77.537635,35.85237
9130,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55200763568035,13.177836060391321]}",13.177836,77.552008,35.59721
9131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56638068022626,13.177836060391321]}",13.177836,77.566381,37.10224
9132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59422845403397,13.177836060391321]}",13.177836,77.594228,34.687977
9133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59602508460222,13.177836060391321]}",13.177836,77.596025,36.427227
9134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59872003045457,13.177836060391321]}",13.177836,77.59872,35.931335
9135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67597514488885,13.177836060391321]}",13.177836,77.675975,31.732819
9136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67687346017297,13.177836060391321]}",13.177836,77.676873,31.730898
9137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7056195492648,13.177836060391321]}",13.177836,77.70562,33.754425
9138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71550101739011,13.177836060391321]}",13.177836,77.715501,35.527466
9139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7244841702313,13.177836060391321]}",13.177836,77.724484,35.870205
9140,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73975553006133,13.177836060391321]}",13.177836,77.739756,37.62698
9141,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74963699818665,13.177836060391321]}",13.177836,77.749637,36.381992
9142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77568814142612,13.177836060391321]}",13.177836,77.775688,35.20866
9143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7837729789832,13.177836060391321]}",13.177836,77.783773,34.976345
9144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41187045135771,13.178734375675441]}",13.178734,77.41187,38.262768
9145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41815865834654,13.178734375675441]}",13.178734,77.418159,35.69211
9146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51158344789498,13.178734375675441]}",13.178734,77.511583,38.355915
9147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52146491602029,13.178734375675441]}",13.178734,77.521465,37.70504
9148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52236323130441,13.178734375675441]}",13.178734,77.522363,39.09053
9149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52775312300912,13.178734375675441]}",13.178734,77.527753,37.950714
9150,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54661774397563,13.178734375675441]}",13.178734,77.546618,38.154423
9151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56009247323743,13.178734375675441]}",13.178734,77.560092,32.33039
9152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62836443483052,13.178734375675441]}",13.178734,77.628364,37.115326
9153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63824590295583,13.178734375675441]}",13.178734,77.638246,34.48292
9154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72268753966306,13.178734375675441]}",13.178734,77.722688,36.642864
9155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74784036761841,13.178734375675441]}",13.178734,77.74784,37.09186
9156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75143362875488,13.178734375675441]}",13.178734,77.751434,36.425365
9157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75951846631196,13.178734375675441]}",13.178734,77.759518,36.70853
9158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76490835801668,13.178734375675441]}",13.178734,77.764908,36.27562
9159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78107803313083,13.178734375675441]}",13.178734,77.781078,34.23537
9160,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.79006118597202,13.178734375675441]}",13.178734,77.790061,32.529247
9161,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41726034306242,13.17963269095956]}",13.179633,77.41726,37.31118
9162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51158344789498,13.17963269095956]}",13.179633,77.511583,37.328896
9163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51876997016794,13.17963269095956]}",13.179633,77.51877,34.935993
9164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53853290641857,13.17963269095956]}",13.179633,77.538533,36.36756
9165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5582958426692,13.17963269095956]}",13.179633,77.558296,32.93508
9166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5636857343739,13.17963269095956]}",13.179633,77.563686,32.49325
9167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6050082374434,13.17963269095956]}",13.179633,77.605008,38.132915
9168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61039812914812,13.17963269095956]}",13.179633,77.610398,34.99884
9169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61758465142108,13.17963269095956]}",13.179633,77.617585,35.84698
9170,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62656780426228,13.17963269095956]}",13.179633,77.626568,38.489433
9171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63375432653523,13.17963269095956]}",13.179633,77.633754,35.973488
9172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65711052392234,13.17963269095956]}",13.179633,77.657111,34.75404
9173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67328019903648,13.17963269095956]}",13.179633,77.67328,35.73632
9174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69394145057124,13.17963269095956]}",13.179633,77.693941,36.13132
9175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72807743136778,13.17963269095956]}",13.179633,77.728077,35.502335
9176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75233194403901,13.17963269095956]}",13.179633,77.752332,35.637833
9177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40288729851652,13.18053100624368]}",13.180531,77.402887,35.335743
9178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45139632385897,13.18053100624368]}",13.180531,77.451396,36.84734
9179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45588790027956,13.18053100624368]}",13.180531,77.455888,36.375275
9180,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46756599897311,13.18053100624368]}",13.180531,77.467566,38.733925
9181,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51427839374733,13.18053100624368]}",13.180531,77.514278,38.762978
9182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56548236494214,13.18053100624368]}",13.180531,77.565482,38.091034
9183,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58255035534042,13.18053100624368]}",13.180531,77.58255,37.34039
9184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58883856232926,13.18053100624368]}",13.180531,77.588839,36.030033
9185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6050082374434,13.18053100624368]}",13.180531,77.605008,39.33362
9186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62656780426228,13.18053100624368]}",13.180531,77.626568,37.822098
9187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67417851432062,13.18053100624368]}",13.180531,77.674179,33.26492
9188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68226335187768,13.18053100624368]}",13.180531,77.682263,35.874134
9189,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70651786454891,13.18053100624368]}",13.180531,77.706518,32.68099
9190,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7424504759137,13.18053100624368]}",13.180531,77.74245,37.673008
9191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74784036761841,13.18053100624368]}",13.180531,77.74784,36.931374
9192,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76670498858492,13.18053100624368]}",13.180531,77.766705,34.27958
9193,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77389151085788,13.18053100624368]}",13.180531,77.773892,32.55918
9194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77748477199435,13.18053100624368]}",13.180531,77.777485,34.391872
9195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78736624011967,13.18053100624368]}",13.180531,77.787366,31.50936
9196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.44690474743837,13.1814293215278]}",13.181429,77.446905,35.57482
9197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46037947670017,13.1814293215278]}",13.181429,77.460379,37.510757
9198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48373567408727,13.1814293215278]}",13.181429,77.483736,35.225723
9199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51517670903145,13.1814293215278]}",13.181429,77.515177,37.198
9200,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52326154658853,13.1814293215278]}",13.181429,77.523262,36.079155
9201,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52595649244088,13.1814293215278]}",13.181429,77.525956,36.924953
9202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56817731079451,13.1814293215278]}",13.181429,77.568177,37.917995
9203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58344867062453,13.1814293215278]}",13.181429,77.583449,37.8588
9204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67328019903648,13.1814293215278]}",13.181429,77.67328,33.161922
9205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68944987415064,13.1814293215278]}",13.181429,77.68945,31.423767
9206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69843302699184,13.1814293215278]}",13.181429,77.698433,34.306976
9207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70202628812831,13.1814293215278]}",13.181429,77.702026,33.18442
9208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70921281040127,13.1814293215278]}",13.181429,77.709213,33.833824
9209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7289757466519,13.1814293215278]}",13.181429,77.728976,33.245495
9210,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76760330386904,13.1814293215278]}",13.181429,77.767603,33.23991
9211,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.79545107767674,13.1814293215278]}",13.181429,77.795451,32.38729
9212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4343283334607,13.18232763681192]}",13.182328,77.434328,36.570625
9213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4487013780066,13.18232763681192]}",13.182328,77.448701,36.747482
9214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47924409766668,13.18232763681192]}",13.182328,77.479244,29.508871
9215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55919415795331,13.18232763681192]}",13.182328,77.559194,34.032814
9216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58614361647689,13.18232763681192]}",13.182328,77.586144,36.40006
9217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62117791255756,13.18232763681192]}",13.182328,77.621178,35.050655
9218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64992400164938,13.18232763681192]}",13.182328,77.649924,38.982815
9219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6642970461953,13.18232763681192]}",13.182328,77.664297,34.345623
9220,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67956840602533,13.18232763681192]}",13.182328,77.679568,35.281277
9221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7056195492648,13.18232763681192]}",13.182328,77.70562,32.739433
9222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70741617983303,13.18232763681192]}",13.182328,77.707416,33.308506
9223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73077237722013,13.18232763681192]}",13.182328,77.730772,30.636124
9224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74155216062957,13.18232763681192]}",13.182328,77.741552,36.848213
9225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74694205233429,13.18232763681192]}",13.182328,77.746942,35.71831
9226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76850161915316,13.18232763681192]}",13.182328,77.768502,34.38629
9227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40558224436887,13.183225952096038]}",13.183226,77.405582,36.63562
9228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4343283334607,13.183225952096038]}",13.183226,77.434328,37.556118
9229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43702327931305,13.183225952096038]}",13.183226,77.437023,37.11028
9230,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.44600643215425,13.183225952096038]}",13.183226,77.446006,37.22436
9231,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46487105312076,13.183225952096038]}",13.183226,77.464871,38.279003
9232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47654915181431,13.183225952096038]}",13.183226,77.476549,29.523623
9233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49002388107611,13.183225952096038]}",13.183226,77.490024,36.573368
9234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49631208806494,13.183225952096038]}",13.183226,77.496312,37.033535
9235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49990534920143,13.183225952096038]}",13.183226,77.499905,32.56219
9236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54122785227092,13.183225952096038]}",13.183226,77.541228,35.391216
9237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54212616755504,13.183225952096038]}",13.183226,77.542126,35.495544
9238,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57177057193098,13.183225952096038]}",13.183226,77.571771,37.217606
9239,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57805877891983,13.183225952096038]}",13.183226,77.578059,36.202065
9240,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57895709420394,13.183225952096038]}",13.183226,77.578957,36.244823
9241,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60590655272753,13.183225952096038]}",13.183226,77.605907,36.400925
9242,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61668633613696,13.183225952096038]}",13.183226,77.616686,36.896553
9243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64004253352407,13.183225952096038]}",13.183226,77.640043,34.170998
9244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64722905579703,13.183225952096038]}",13.183226,77.647229,37.434258
9245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6642970461953,13.183225952096038]}",13.183226,77.664297,34.802437
9246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66519536147942,13.183225952096038]}",13.183226,77.665195,32.9431
9247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7244841702313,13.183225952096038]}",13.183226,77.724484,32.77617
9248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72987406193602,13.183225952096038]}",13.183226,77.729874,31.212725
9249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73077237722013,13.183225952096038]}",13.183226,77.730772,31.139702
9250,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73256900778838,13.183225952096038]}",13.183226,77.732569,31.836264
9251,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73526395364074,13.183225952096038]}",13.183226,77.735264,30.55472
9252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78736624011967,13.183225952096038]}",13.183226,77.787366,31.868425
9253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7981460235291,13.183225952096038]}",13.183226,77.798146,35.418102
9254,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41276876664183,13.184124267380158]}",13.184124,77.412769,36.62555
9255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42804012647186,13.184124267380158]}",13.184124,77.42804,38.671658
9256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42983675704009,13.184124267380158]}",13.184124,77.429837,38.035595
9257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43073507232423,13.184124267380158]}",13.184124,77.430735,38.06474
9258,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.44241317101778,13.184124267380158]}",13.184124,77.442413,34.068745
9259,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46936262954137,13.184124267380158]}",13.184124,77.469363,34.937187
9260,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48193904351903,13.184124267380158]}",13.184124,77.481939,33.260605
9261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50439692562202,13.184124267380158]}",13.184124,77.504397,32.14727
9262,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51427839374733,13.184124267380158]}",13.184124,77.514278,34.82663
9263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56638068022626,13.184124267380158]}",13.184124,77.566381,36.848297
9264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58614361647689,13.184124267380158]}",13.184124,77.586144,34.78212
9265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58794024704514,13.184124267380158]}",13.184124,77.58794,35.719448
9266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6139913902846,13.184124267380158]}",13.184124,77.613991,36.875923
9267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6553138933541,13.184124267380158]}",13.184124,77.655314,36.261444
9268,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65890715449058,13.184124267380158]}",13.184124,77.658907,34.138107
9269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69483976585536,13.184124267380158]}",13.184124,77.69484,34.954853
9270,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6966363964236,13.184124267380158]}",13.184124,77.696636,34.14253
9271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73256900778838,13.184124267380158]}",13.184124,77.732569,32.650948
9272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74065384534545,13.184124267380158]}",13.184124,77.740654,37.37143
9273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74334879119782,13.184124267380158]}",13.184124,77.743349,37.510204
9274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77568814142612,13.184124267380158]}",13.184124,77.775688,34.01176
9275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4487013780066,13.185022582664278]}",13.185023,77.448701,37.949055
9276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45049800857485,13.185022582664278]}",13.185023,77.450498,35.601017
